Type,242.36412,246.95195,251.535172,256.113861,260.687927,265.257385,269.822296,274.382599,278.938293,283.489349,288.035797,292.577637,297.114838,301.6474,306.175323,310.698669,315.217316,319.731323,324.240631,328.7453,333.245331,337.740723,342.231354,346.717346,351.198608,355.675232,360.147156,364.614349,369.076843,373.534637,377.987701,382.436035,386.879669,391.318542,395.752716,400.182129,404.60675,409.026642,413.441833,417.852203,422.257843,426.658691,431.054749,435.446045,439.83252,444.214233,448.591125,452.963226,457.330505,461.693024,466.050659,470.403503,474.751526,479.094696,483.433044,487.766541,492.095184,496.418976,500.737885,505.052002,509.361176,513.665588,517.964966,522.259521,526.549194,530.833923,535.113831,539.388794,543.658875,547.924072,552.184326,556.439636,560.690002,564.935486,569.175964,573.411438,577.64209,581.867798,586.088501,590.30426,594.515015,598.720825,602.921631,607.117432,611.308228,615.494019,619.674927,623.850769,628.021606,632.187378,636.348206,640.503967,644.654663,648.800354,652.940979,657.07666,661.207214,665.332703,669.453186,673.568604,677.678833,681.784058,685.884216,689.979309,694.069275,698.154175,702.233948,706.308533,710.378174,714.442627,718.501892,722.556091,726.605103,730.649109,734.687866,738.721497,742.75,746.773376,750.791504,754.804504,758.812317,762.814941,766.8125,770.804749,774.791809,778.773682,782.750366,786.721924,790.688171,794.649231,798.605042,802.555725,806.501038,810.441162,814.376099,818.305664,822.230164,826.149292,830.06311,833.971741,837.875061,841.773132,845.665894,849.553345,853.435486,857.3125,861.184082,865.050293,868.911255,872.766907,876.617249,880.462219,884.301941,888.13623,891.965271,895.788879,899.225586
0,4.379033022,4.243780582,4.292790052,3.746051596,3.604975597,3.438778065,3.442950157,3.641581349,3.808829955,3.499138761,3.109027598,3.02107097,3.103385092,2.972050686,2.918118999,2.940252222,2.860764401,2.86067168,2.744323889,2.895739432,2.902592475,2.774891813,2.532131981,2.607894333,2.838902342,2.716841851,2.723184123,2.715223316,2.551241959,2.58676805,2.548596666,2.833998473,2.923115283,2.866164025,2.840455078,3.109292268,3.335846068,3.434222358,3.37965437,3.31712416,3.270794711,3.268416736,3.368271726,3.519529295,3.440323562,3.430461656,3.395822824,3.341421619,3.426933394,3.473293788,3.402791858,3.331310254,3.28086514,3.384747005,3.395840737,3.250008329,3.268164818,3.381108437,3.525848806,3.755990817,4.032962806,4.3000318,4.851597896,5.714469778,6.644098104,7.47346733,8.265960379,8.856056821,9.102671522,9.369672623,9.805215212,10.13094956,9.938411543,9.485464809,8.68221155,7.636486016,6.981944979,6.657531811,6.400121637,5.968623026,5.644466171,5.44403161,5.27751106,5.240089203,4.897523325,4.840626778,4.742860913,4.399712448,4.152558002,4.408609688,4.547029599,4.22672663,4.099646465,4.335335026,4.359720753,3.982345771,3.881645993,3.612597358,2.874724893,3.197759211,3.853564849,3.696610932,3.360166252,3.724062852,4.759991865,6.199642129,8.524070008,12.95147312,17.97175935,23.97339541,31.08376232,39.13694778,46.21860623,52.0268898,57.26383316,62.46126464,67.51854463,71.71516608,73.04650633,75.2330751,74.93040681,67.59664088,69.12658143,77.10484654,81.74078064,84.64664477,85.4433496,85.41032825,79.8850213,81.50950147,82.4220567,80.9367551,78.8339451,79.60858251,81.30128817,77.37520616,71.37568031,67.89586197,68.96552867,71.00075969,73.54332827,76.54974347,79.62649042,83.51272129,84.72185737,86.68876713,85.5830415,84.64896376,82.04175509,77.42515491,75.33665857,70.9209174,68.04443077,70.48079722,72.86616433,69.85477389,71.66377337
0,3.914613932,4.113802219,4.318144152,3.975428317,3.782629043,3.754156968,3.636937265,3.5348948,3.209262466,3.09652913,3.30273527,3.27024101,3.00191211,2.891700286,2.956862963,2.948265492,2.90269877,2.68760992,2.644709875,2.770617242,2.728950407,2.631644547,2.669653116,2.470214818,2.445769039,2.600857281,2.636095764,2.655246577,2.643016966,2.49295572,2.535841106,2.761375637,2.874774662,2.941394317,3.134782821,3.0385347,3.030331318,3.071266646,3.096224717,3.11682032,3.161134061,3.155258867,3.109174662,3.018900171,3.059666295,3.064108542,3.029227386,2.991287568,3.010473337,3.064026282,3.052514373,3.032760494,2.993395988,2.900983324,2.938663569,3.010047992,2.959956352,2.999162759,3.145140143,3.134274041,3.3195374,3.642324667,4.170723418,5.104469275,6.121591822,7.208279557,8.052721331,8.600342049,8.813813785,9.051223687,9.153918996,9.097339003,8.774203659,8.235872087,7.599340473,6.782640654,6.047410512,5.351412592,5.033696264,4.805645972,4.533236031,4.500193072,4.209527973,4.169356362,4.037791319,3.831804151,3.640868695,3.390355607,3.311201109,3.340290337,3.080482711,2.913865299,3.021158268,2.693003173,2.473100648,2.227251419,2.281608966,2.414733289,2.476041343,2.264386271,2.395510923,2.710063004,2.783427084,2.710105948,3.140417429,4.784575587,7.548194158,11.68019341,16.25154671,22.02708364,28.11501909,33.24423055,39.84116221,45.98741257,50.20206162,55.21187456,58.18543448,60.41786832,61.91715149,62.93342864,63.79325495,63.85486225,64.01733203,64.7408634,65.41177667,66.88583472,67.53229866,66.87346045,66.20503934,65.96896004,66.14806442,66.02240874,66.02541779,66.11280369,64.70330912,64.99475052,65.67716376,67.16462553,66.33687025,67.01841229,66.66442309,63.28367307,62.05108817,63.24373499,63.66148398,64.75473925,63.66049781,65.3428034,67.25773018,65.37061739,64.98132481,65.31116796,67.79323739,67.8599175,65.16660492,65.48251364,65.19435727
0,5.306052255,4.781971466,4.581165128,4.219214093,4.196652732,4.09279467,4.032427658,3.80011513,3.811553657,3.607524249,3.522523777,3.576735822,3.462165705,3.381055749,3.354336663,3.285445458,3.173649293,3.258768449,3.165200283,3.13416493,3.123923293,3.13134715,3.081760681,3.088806433,3.128367523,3.111878098,3.061400153,3.077814413,3.119262352,3.109678485,3.123084185,3.34073464,3.46376124,3.550010036,3.554589227,3.625782361,3.663892742,3.701831377,3.673805517,3.713890875,3.734909008,3.759375912,3.667411348,3.628666796,3.6834975,3.646149241,3.598590464,3.634017421,3.673528023,3.63315528,3.557262643,3.572359664,3.563853726,3.552977316,3.533568491,3.541486571,3.533893405,3.572089023,3.696251559,3.771712779,3.994633863,4.393741085,5.131918393,6.14715917,7.446321639,8.582127376,9.421858383,10.00826347,10.22939901,10.27598279,10.43727585,10.47625101,10.17179492,9.69237562,8.963022015,8.02237231,7.229247891,6.636245545,6.172060526,5.718591618,5.470942483,5.461452581,5.469300433,5.277970239,4.838471218,4.592791797,4.446282337,4.081633312,4.015024971,4.187703051,4.186420436,3.769327761,3.4476349,3.41030086,3.554628241,3.28802815,3.119246553,2.974060397,3.189824792,3.201575576,3.329194266,3.33936171,3.572814073,3.561909046,4.299424526,6.557006982,9.593421122,13.562049,18.50277129,23.55075875,29.12422245,34.50957533,40.37156984,46.53400212,51.2080369,55.0975508,57.49644468,59.7293966,60.93970289,62.04522352,63.24969884,63.89025036,64.66299636,64.69532263,64.63951112,64.33272627,64.73109041,65.47762659,64.12138075,64.00686881,64.60351984,65.21435274,65.59683932,64.35445732,64.43636679,64.77598568,64.91574343,66.10177085,66.04007442,66.57514321,65.69353157,65.03791727,64.53377685,63.00678205,63.22011448,63.71953986,63.87156589,67.12298116,64.15930864,63.34393803,63.12759855,66.5592649,68.38268018,67.94082393,65.55493716,66.720411,66.90924146
0,4.290926817,4.124495957,3.848570401,3.35664818,3.572660196,3.643014666,3.423579804,3.40808674,3.453459346,3.305093744,3.198882967,3.172687532,3.071280836,2.91712772,2.993066239,2.870281651,2.845922391,2.688571249,2.716593931,2.767691982,2.730595547,2.581535601,2.585911137,2.489133484,2.522771339,2.581953336,2.611418606,2.638895667,2.574208752,2.55402644,2.650859138,2.769176412,2.886059687,2.924094369,2.994349534,3.159276528,3.269029826,3.356807551,3.330880984,3.381346229,3.37142625,3.351976822,3.405327813,3.368240543,3.320249113,3.317154468,3.362465131,3.401296369,3.380198783,3.370745398,3.416837899,3.326482469,3.394110572,3.386273948,3.304919718,3.258946664,3.246117739,3.307619311,3.489147091,3.575988523,3.732577573,4.093742468,4.598043449,5.399100104,6.349404173,7.296748502,8.031032154,8.484945742,8.73155211,8.987320612,9.238747571,9.244123423,9.045350833,8.485913098,7.731536844,6.97710325,6.310271167,5.753344217,5.509619362,5.175922407,4.966036364,4.913958926,4.883066947,4.66483569,4.400838482,4.221002141,4.125135459,3.942137046,3.847227109,3.884906364,3.745720395,3.477995993,3.366660267,3.466149694,3.314185865,3.121451004,3.188096529,2.790542292,2.874084174,2.970946228,3.163535756,3.367021704,2.993877682,3.248580033,3.926633483,5.429680116,8.369945949,12.17672232,17.07811123,22.6332722,28.75134852,35.50460458,41.63008933,46.84861598,52.18953214,57.54214591,61.14411227,64.50211627,65.66548618,67.56972927,67.39357923,63.91112021,64.42325864,68.87114391,71.80426507,72.11315969,71.89793563,71.01809813,71.28182419,70.67099436,70.19601864,71.19309407,71.79549854,71.78892374,70.36025046,68.396084,67.49091515,66.09114959,67.11529776,68.67193241,68.61009906,67.7656637,68.44699224,72.93675827,72.5316809,72.48969215,71.72957414,71.90582911,71.48934614,71.08252519,71.44793731,70.24212266,68.52461167,69.7174071,70.99382668,69.04301443,68.33785018
0,4.456510939,4.551076123,4.495815061,4.410870526,4.241085523,4.228563772,4.082193992,3.96014563,3.937835918,3.863454537,3.78671676,3.592374019,3.548700304,3.629967201,3.380077886,3.447613863,3.37077555,3.379775056,3.333270227,3.240645446,3.220089952,3.210986254,3.040157534,3.175702107,3.107867035,3.114133849,3.097063332,3.1527814,3.217519341,3.272408877,3.34728034,3.4815322,3.669738466,3.798613906,3.850106217,4.005723002,3.990240519,4.010259943,4.088477854,4.075877105,3.986508517,4.000569297,3.992854684,3.957270235,3.960791933,3.973289951,4.077885616,4.053602397,4.000555102,4.01960529,4.00839371,3.946332866,3.998175755,3.962989626,3.952605883,3.985801971,3.963629696,3.975722557,4.158629677,4.247859314,4.47215041,4.952000641,5.751218478,6.740877503,7.966279113,9.209982182,10.04627604,10.5405029,10.82052356,10.91098819,11.03190385,11.03333272,10.7423861,10.11216698,9.424531575,8.543763504,7.762094347,7.05987178,6.612812303,6.282836099,6.197722668,6.10491517,5.922694929,5.764937784,5.449003851,5.197852463,4.97336061,4.546050091,4.607591581,4.375717498,4.272973546,4.497337009,4.355860645,3.916227881,3.960005979,3.719494032,3.475278757,3.302687989,3.250490348,3.159813177,3.433427719,3.853850998,3.778928142,4.15592122,4.719030368,6.21237943,9.3745755,13.2706431,18.27460462,23.95303913,29.9733292,35.29524742,40.85646351,45.95144672,50.5731543,54.31944215,57.85728952,60.33005638,61.62500804,62.41107462,62.49473626,63.12524825,64.012915,64.03056567,62.97162754,63.84516858,63.76932262,63.50320439,63.34757501,64.21560488,65.11760826,63.77238142,63.78763405,64.28523159,64.29169339,63.6887172,65.87412665,66.89650858,65.735464,66.01652421,65.06488761,64.31891989,64.17229632,58.00446884,58.91579989,61.61753921,61.33271434,63.26302482,61.35739771,62.19465113,64.26972852,66.33474466,67.93567172,65.56680602,64.01878361,65.86133083,64.99961244
0,5.223498041,5.128293723,5.033950641,4.643038879,4.561915661,4.334652448,4.206321761,4.138475576,3.881495608,3.843361889,3.861762989,3.784652647,3.727893745,3.757648217,3.68706363,3.486435179,3.509247001,3.400851583,3.409068429,3.337886302,3.344085315,3.317674711,3.311717,3.307934651,3.343364988,3.243248169,3.146014061,3.169001001,3.206608393,3.271224803,3.372785394,3.58842712,3.588724032,3.652374139,3.825847761,3.88829296,3.925225809,3.958683534,4.035627027,4.070927446,4.05448326,4.047482189,4.036807474,4.008583544,3.983907082,4.00752696,3.985357748,3.982785376,3.960096157,3.958151142,3.968719431,3.944517654,3.933524106,3.945083621,3.926461298,3.891873925,3.864154605,3.901199368,4.014933808,4.084218361,4.339454082,4.775477598,5.561446803,6.517064728,7.744714069,8.926038134,9.778271502,10.31965575,10.64643378,10.89903137,10.9960527,10.9269703,10.69059119,10.14792441,9.375434216,8.458464962,7.811852828,7.300641147,6.73570968,6.366136007,6.038759442,5.987272638,5.908493778,5.647593441,5.36865696,5.088246425,4.762099136,4.66364491,4.745524837,4.58600231,4.408491948,4.368810672,4.365944619,4.02495105,3.660305019,3.552489363,3.472513286,3.413695636,3.282804095,3.277669244,3.700571673,3.728895615,3.93007893,4.232235785,4.758775198,6.457426251,9.302576018,13.72549497,18.63816356,24.23127843,30.06197251,35.72865294,41.37198314,46.96058957,51.43906848,54.96110685,57.67978842,60.35665403,61.57909712,62.50179071,64.03893733,64.4458766,64.63262232,64.75809084,64.3570505,63.50353244,63.84639838,64.19264912,63.84541243,63.41943687,64.46521543,64.13655886,64.62866064,64.45442821,64.320994,63.33850263,64.79964421,66.75725289,66.44488793,65.91028115,65.61193834,64.73631853,62.54746618,60.02616361,60.67320806,59.74704311,60.63227602,62.66433053,63.34702808,62.09894063,64.56404387,66.36216083,68.45169589,66.04944027,63.22005928,66.34477842,66.59475609
0,4.747062228,4.655568553,4.328931049,4.288580194,4.28638806,4.078940304,3.787059716,3.517164623,3.530635314,3.440940146,3.383458468,3.39176452,3.338976428,3.243339207,3.041340009,3.079191274,3.251274545,3.097061963,2.92954744,2.934369339,3.004616829,2.838891737,2.954846811,2.964677811,2.897865919,2.831933893,2.75989799,2.748723828,2.82606816,2.916730698,2.867245315,2.887592431,2.998620678,3.060748354,3.203235623,3.276565165,3.267755995,3.231649704,3.141201817,3.217864565,3.35413478,3.292731241,3.270391941,3.267729257,3.207285123,3.202756639,3.163345099,3.233625078,3.245156554,3.16125838,3.132229842,3.169556522,3.150203141,3.13082547,3.085460141,3.048119899,3.070752833,3.093339554,3.15455987,3.189333143,3.317329649,3.655524274,4.184229745,4.987652406,6.000435516,6.965168221,7.662183552,8.084535087,8.353422359,8.501039405,8.556020879,8.578921672,8.366650831,7.820654064,7.180045042,6.492869574,5.77810884,5.349442789,4.98101522,4.651224793,4.579702314,4.51157919,4.280770233,4.132350786,3.930002375,3.721853153,3.414908681,3.300151798,3.315118133,3.335379752,3.271770583,2.993138544,2.944269911,2.816965902,2.743769904,2.853652163,2.719075458,2.457731061,2.338817206,2.690293157,2.86965588,3.033433118,3.292556208,3.399294333,3.893717044,5.499665436,7.972842879,12.05127556,16.5441645,21.82364398,27.43126574,33.48748671,39.52867293,45.07605225,50.2454052,53.53665816,56.30220698,59.55069172,61.45046843,62.67345057,63.01844734,63.27845076,63.85679614,64.2706755,64.4017905,64.36149401,65.29102489,64.80936024,63.92625819,64.47978715,64.78380687,64.01771481,63.54484439,62.68506525,63.82256427,66.2922831,66.51304971,66.6104231,66.15970381,66.2562627,66.43384092,65.33433394,65.84370717,66.87131613,62.81557409,63.46385705,65.44988692,66.14268285,65.06404096,63.75012437,66.95082429,70.22024676,68.80510096,67.88659281,67.95755652,68.97166224,69.0148744
0,4.403028895,4.558260578,4.487120571,4.329631453,4.147211574,3.992494472,3.892852128,4.01624549,3.935703674,3.847241636,3.777487955,3.659937222,3.61067292,3.585924046,3.547011379,3.519536447,3.420272114,3.349810102,3.249261563,3.279067913,3.230647336,3.156721284,3.188091673,3.256771339,3.199245657,3.169301995,3.246589918,3.273158946,3.312008453,3.241941811,3.31893457,3.502910357,3.559965125,3.649697075,3.797985814,3.896311171,3.968555654,4.0484463,4.06472314,4.129650829,4.193248495,4.160796143,4.186217733,4.159071033,4.102351575,4.078101073,4.114186542,4.165692879,4.118479772,4.096045415,4.082063701,4.061757087,4.000280152,3.96262115,3.991085812,4.047667821,4.031779805,4.035604729,4.131784964,4.187613084,4.425188792,4.898904724,5.572113154,6.469333949,7.63494305,8.801525655,9.606407702,10.09627724,10.37147517,10.54264675,10.6668707,10.73242525,10.42492684,9.799520985,9.107179056,8.259019027,7.539963226,6.917097486,6.423882273,6.149284475,5.938084919,5.771176933,5.673511198,5.534081586,5.29322964,5.014690449,4.656597376,4.455527172,4.356310515,4.44656374,4.269276756,4.089472774,3.887727611,3.724312548,3.630311915,3.449775543,3.329232737,3.258292398,3.000669238,3.012505102,3.349500322,3.582611935,3.669372483,3.700795099,4.233246672,6.001241568,8.914714327,12.95135163,17.85869362,23.24027816,29.08354156,34.67566949,40.29231192,46.02944071,50.75021713,54.18863102,57.41369581,59.50644756,60.45731284,62.01739242,62.97328066,63.65458093,64.26024751,63.62448012,63.53466172,63.54022492,62.94912353,62.77911279,64.13398746,63.91694414,63.81409072,62.55460442,63.74786473,63.49444667,62.87377725,64.14239585,65.97496196,67.48466131,66.00623739,65.26554855,64.72010801,62.35833003,61.18784852,59.19775909,59.94755651,60.0792807,60.96935591,60.23148131,60.49016073,62.23653762,63.64739445,66.17056071,68.96165652,65.62004825,63.22357761,65.76627853,65.58142551
0,4.1520437,4.400767635,4.50208555,4.247003774,4.140661731,4.074824778,3.786486316,3.837793712,3.844726557,3.649465638,3.636274815,3.594068182,3.564646577,3.506738339,3.429618226,3.305257406,3.361216824,3.284965792,3.208964681,3.200447981,3.259215918,3.17612212,3.134652636,2.997263853,3.058248159,3.090129789,3.122643969,3.17975335,3.200622663,3.116215374,3.183720637,3.29789642,3.428111669,3.558563961,3.624729634,3.683470055,3.800543403,3.76827126,3.727342995,3.79247871,3.843881405,3.858323049,3.836850063,3.815073721,3.810744243,3.763058834,3.707770707,3.771625848,3.827979403,3.835621083,3.711544831,3.700445938,3.693762064,3.658494688,3.691897717,3.727194079,3.712776334,3.719962009,3.79680064,3.844140389,4.046718992,4.439829204,5.027432118,5.988429618,7.125570567,8.257133352,9.054272519,9.61047165,9.871555297,10.04503958,10.15744673,10.1161575,9.894796335,9.315337837,8.576062222,7.744235201,7.053298748,6.38066908,6.095463153,5.702502236,5.493646206,5.312481473,5.184166049,5.126828571,4.919205846,4.597894578,4.308004252,4.179736447,4.091004232,3.886460757,3.854426718,3.844001905,3.500425252,3.300759813,3.050074939,2.984690785,3.108016026,2.784047249,2.840303229,2.675977952,2.834899223,2.908980751,3.32501406,3.635775898,4.232579917,5.663193715,8.480050431,12.49686913,16.92683625,22.5526796,28.6580052,34.52411555,40.1108619,45.61239041,49.84681061,53.27594056,56.5385463,59.11365623,60.3420385,60.98833011,61.58833482,62.3001802,63.16300827,62.11971148,62.14552657,62.18110994,61.57122853,62.1529334,62.16054367,61.69999787,62.19176791,62.23868722,62.15974701,61.92880843,62.52814451,63.73282901,64.69085942,66.62523359,65.56640276,65.01693582,64.00409863,61.52231547,60.74092497,58.82852093,56.53522817,57.76009436,58.96968422,57.28364447,59.09942813,58.90657659,59.92768041,64.41489076,66.94219511,64.56363874,64.24846151,65.74321324,65.97735958
